Axial_Diffusivity,Radial_Diffusivity,Error1,Error2,Error3
0.0005252525252525252,0.0003575757575757576,91.35633461509424,137.88806864469416,-0.0027413209694256576
0.0005252525252525252,0.0003707070707070707,91.38702496513538,137.91051150696495,-0.0036684116035478193
0.0005252525252525252,0.00038383838383838383,91.42006119531963,137.866693888909,-0.0035875154716497396
0.0005252525252525252,0.00039696969696969696,91.45543013842052,212.7183846393465,0.005115383997714283
0.0005252525252525252,0.0004101010101010101,91.49311803161167,137.9717643659635,0.002486404769871445
0.0005252525252525252,0.00042323232323232323,91.53311052675606,211.7999335783294,0.0056596430476932085
0.0005252525252525252,0.00043636363636363637,91.57539270110206,211.33022699931635,0.002649424397757623
0.0005252525252525252,0.0004494949494949495,91.61994906837343,137.91331026289353,0.012992497704801643
0.0005252525252525252,0.0004626262626262626,91.66676359023404,210.1647299036107,0.002230650995479771
0.0005252525252525252,0.0004757575757575758,91.71581968811282,209.7581128876542,0.018751139559658063
0.0005252525252525252,0.0004888888888888889,91.76710025536569,209.4323977094272,-0.004192489945475576
0.0005252525252525252,0.000502020202020202,91.8205876697649,209.4422078642547,0.011392117128121316
0.0005252525252525252,0.0005151515151515151,91.87626380628913,137.98375658005392,0.012365155446717149
0.0005505050505050505,0.0002,84.20020893422445,126.96578843949115,-0.015740676391630907
0.0005505050505050505,0.00021313131313131315,84.19798809980702,126.88325517252596,-0.0132261027769343
0.0005505050505050505,0.00022626262626262628,84.19811234100042,126.87591289259281,-0.017364967703427832
0.0005505050505050505,0.0002393939393939394,84.20057655872527,199.80172875758484,-0.021532904495149024
0.0005505050505050505,0.0002525252525252525,84.20537500299311,126.9268409447493,-0.06735193801853544
0.0005505050505050505,0.00026565656565656566,84.212501277006,126.93264373154283,-0.01311610425476163
0.0005505050505050505,0.0002787878787878788,84.22194834179533,127.08496025947302,-0.008403508940655486
0.0005505050505050505,0.00029191919191919193,84.23370852139062,127.08331224369824,-0.028968606833073972
0.0005505050505050505,0.00030505050505050507,84.24777350850896,126.94829061020762,-0.008946507524979365
0.0005505050505050505,0.0003181818181818182,84.26413437075479,126.98676276661025,-0.0030056728244522457
0.0005505050505050505,0.00033131313131313134,84.2827815573184,126.92211024136346,-0.006053973738666695
0.0005505050505050505,0.0003444444444444444,84.30370490616261,195.72918882803663,-0.0029570127665651553
0.0005505050505050505,0.0003575757575757576,84.32689365168402,126.926155360638,-0.0017113807019312408
0.0005505050505050505,0.0003707070707070707,84.3523364328361,127.21713022474562,-0.0075329144893055405
0.0005505050505050505,0.00038383838383838383,84.38002130170179,196.71093193938998,0.0009645133686284032
0.0005505050505050505,0.00039696969696969696,84.40993573250074,194.7225419953722,0.009140228428265628
0.0005505050505050505,0.0004101010101010101,84.44206663101505,195.13332805179792,0.07454671057974704
0.0005505050505050505,0.00042323232323232323,84.47640034442291,127.06856055828506,-0.002410590695845459
0.0005505050505050505,0.00043636363636363637,84.51292267151865,194.44691934532761,0.006515907079218629
0.0005505050505050505,0.0004494949494949495,84.55161887330976,193.26178873165694,0.008948547650553933
0.0005505050505050505,0.0004626262626262626,84.59247368396996,193.3055230543331,0.013392741790995118
0.0005505050505050505,0.0004757575757575758,84.63547132213313,193.23671332785528,0.013166781818487502
0.0005505050505050505,0.0004888888888888889,84.68059550251279,192.9259019277161,0.02169869638685013
0.0005505050505050505,0.000502020202020202,84.72782944782801,192.87657624074873,0.026507221656891504
0.0005505050505050505,0.0005151515151515151,84.77715590102088,191.91574565163455,0.009286891173901758
0.0005505050505050505,0.0005282828282828283,84.82855713774389,126.99799302404877,0.009308607199328184
0.0005505050505050505,0.0005414141414141414,84.88201497910535,190.85915547240697,0.015855054731695968
0.0005757575757575758,0.0002,77.81287425868898,116.94387034713102,-0.0077976053041938
0.0005757575757575758,0.00021313131313131315,77.80704922625826,117.02947737135261,-0.015177245041580946
0.0005757575757575758,0.00022626262626262628,77.80346980571534,155.11916535329016,-0.017224667629001204
0.0005757575757575758,0.0002393939393939394,77.80213115939651,117.0471073546593,-0.015062637630548653
0.0005757575757575758,0.0002525252525252525,77.80302782689238,116.96774471469753,-0.014551279838614001
0.0005757575757575758,0.00026565656565656566,77.8061537289908,117.01230346653568,-0.0071696336281210395
0.0005757575757575758,0.0002787878787878788,77.81150217213444,117.05705277510012,-0.01041395156230011
0.0005757575757575758,0.00029191919191919193,77.81906585338534,117.09444292979765,-0.007169004025506137
0.0005757575757575758,0.00030505050505050507,77.8288368658861,116.93606550920161,-0.020484410830889185
0.0005757575757575758,0.0003181818181818182,77.84080670480824,116.88846615673766,-0.007076947913180906
0.0005757575757575758,0.00033131313131313134,77.85496627377837,117.0546318906331,-0.0068881915390226365
0.0005757575757575758,0.0003444444444444444,77.87130589176772,117.01425097938167,-0.0022131933272345164
0.0005757575757575758,0.0003575757575757576,77.88981530043748,182.74577419686395,0.0024990563971669434
0.0005757575757575758,0.0003707070707070707,77.9104836719243,117.05795378909114,-0.001721239149587752
0.0005757575757575758,0.00038383838383838383,77.93329961705382,180.09476602403146,0.008343966043415602
0.0005757575757575758,0.00039696969696969696,77.95825119397021,180.6088366202711,-0.0037821922546374285
0.0005757575757575758,0.0004101010101010101,77.9853259171655,117.02038397272281,0.039800243786276675
0.0005757575757575758,0.00042323232323232323,78.01451076689642,179.22035656581596,0.006688237770593315
0.0005757575757575758,0.00043636363636363637,78.04579219897333,179.1415505544775,-0.019192722573662654
0.0005757575757575758,0.0004494949494949495,78.07915615490442,178.52094617800535,0.014278536311077228
0.0005757575757575758,0.0004626262626262626,78.11458807238401,178.23684509516715,0.012393050092564507
0.0005757575757575758,0.0004757575757575758,78.1520728961027,177.9346777946611,0.007651278635023828
0.0005757575757575758,0.0004888888888888889,78.1915950888714,178.31775372946475,-0.03244264633706995
0.0005757575757575758,0.000502020202020202,78.23313864303442,176.1030865854875,0.0216218059158221
0.0005757575757575758,0.0005151515151515151,78.27668709216242,175.18281670844863,0.018129828427513765
0.0005757575757575758,0.0005282828282828283,78.32222352300361,176.3261160023776,0.009797964360978347
0.0005757575757575758,0.0005414141414141414,78.36973058767917,175.6402972824481,0.019424799254375125
0.0005757575757575758,0.0005545454545454545,78.41919051610418,174.7634352018047,0.03595665385625655
0.0005757575757575758,0.0005676767676767677,78.47058512861894,174.72537129766954,0.03648311398561255
0.000601010101010101,0.0002,71.93899801357635,107.8577037883264,-0.0167158616787111
0.000601010101010101,0.00021313131313131315,71.92988270983392,107.84018943920344,-0.016997169649094996
0.000601010101010101,0.00022626262626262628,71.92292209065401,107.88092734363255,-0.012243887305859487
0.000601010101010101,0.0002393939393939394,71.91811155658044,107.8884854795319,-0.012206572403675363
0.000601010101010101,0.0002525252525252525,71.91544591120902,107.93095860700859,-0.007082036675571236
0.000601010101010101,0.00026565656565656566,71.91491936498781,107.85532139773042,-0.010812930295499115
0.000601010101010101,0.0002787878787878788,71.91652553950983,107.90801911429162,-0.00928395716821816
0.000601010101010101,0.00029191919191919193,71.9202574722896,107.95640208165625,-0.004774205706971376
0.000601010101010101,0.00030505050505050507,71.92610762201674,108.07260626406486,-0.009487991710870326
0.000601010101010101,0.0003181818181818182,71.9340678742743,107.94390484009142,0.002084472358373459
0.000601010101010101,0.00033131313131313134,71.94412954771451,107.92528735355297,-0.005178909814769507
0.000601010101010101,0.0003444444444444444,71.95628340067877,107.9478679667387,0.0016310609140394207
0.000601010101010101,0.0003575757575757576,71.97051963825267,166.06820186063572,-0.0049781584169342795
0.000601010101010101,0.0003707070707070707,71.98682791974164,167.19762313195005,0.0007847696415190838
0.000601010101010101,0.00038383838383838383,72.00519736655797,166.61789441707685,0.005478730680042027
0.000601010101010101,0.00039696969696969696,72.02561657050346,165.72365223171178,-0.0024739611552473243
0.000601010101010101,0.0004101010101010101,72.04807360243571,165.43578660471502,0.002985251495827758
0.000601010101010101,0.00042323232323232323,72.07255602130515,165.32989029233022,0.0027738944828308424
0.000601010101010101,0.00043636363636363637,72.09905088354584,164.31467477878238,0.0053783045200283715
0.000601010101010101,0.0004494949494949495,72.1275447528098,164.5360344897215,0.01209038250203828
0.000601010101010101,0.0004626262626262626,72.15802371002586,164.39034434590022,0.015661379215146192
0.000601010101010101,0.0004757575757575758,72.19047336376993,163.70408354686506,-0.0663329807582254
0.000601010101010101,0.0004888888888888889,72.22487886093234,163.34332851644612,0.016422667708179586
0.000601010101010101,0.000502020202020202,72.2612248976643,162.75246569964742,0.00941194328348037
0.000601010101010101,0.0005151515151515151,72.29949573058893,162.2441849659055,0.021952689244859352
0.000601010101010101,0.0005282828282828283,72.33967518826206,162.02546585815054,0.015233937770243032
0.000601010101010101,0.0005414141414141414,72.38174668286348,161.7376546423034,0.023925550358398495
0.000601010101010101,0.0005545454545454545,72.42569322210652,161.57223829779576,0.03493950042878793
0.000601010101010101,0.0005676767676767677,72.47149742134539,161.18531962807984,0.034467711366173326
0.000601010101010101,0.0005808080808080808,72.51914151586885,161.005182842952,0.024865891416195707
0.000601010101010101,0.0005939393939393939,72.56860737335808,160.5160621604694,0.017594337591653936
0.0006262626262626262,0.0002,66.51655321067987,99.47973563823813,-0.018595734043884385
0.0006262626262626262,0.00021313131313131315,66.50442437997826,99.48451680308125,-0.027041953444816767
0.0006262626262626262,0.00022626262626262628,66.49436680731633,155.67047132320255,-0.02415843861889116
0.0006262626262626262,0.0002393939393939394,66.48637611103888,99.46922819740026,-0.006555933577323854
0.0006262626262626262,0.0002525252525252525,66.48044733626357,99.47886530861688,-0.011099382002236268
0.0006262626262626262,0.00026565656565656566,66.47657495854921,99.52095622572912,0.006392301639643002
0.0006262626262626262,0.0002787878787878788,66.47475288803608,99.52864988767199,-0.00990986823786598
0.0006262626262626262,0.00029191919191919193,66.4749744740522,99.50563667702012,-0.003250625130475573
0.0006262626262626262,0.00030505050505050507,66.47723251017457,99.50836493306583,8.563577864721762e-07
0.0006262626262626262,0.0003181818181818182,66.48151923973728,99.53987194080446,0.01486995161682912
0.0006262626262626262,0.00033131313131313134,66.48782636177756,99.5474559982496,0.0013736405538015129
0.0006262626262626262,0.0003444444444444444,66.49614503740753,99.61194340337177,-0.023300750438365807
0.0006262626262626262,0.0003575757575757576,66.50646589660288,153.85273722471692,0.006346349764950417
0.0006262626262626262,0.0003707070707070707,66.51877904539462,153.1275017924115,0.008926573411608164
0.0006262626262626262,0.00038383838383838383,66.53307407345524,153.36649254725103,0.0023114555982975834
0.0006262626262626262,0.00039696969696969696,66.54934006206318,152.9149849722764,0.004209227588412616
0.0006262626262626262,0.0004101010101010101,66.56756559243564,152.81984920010103,0.007942062553441232
0.0006262626262626262,0.00042323232323232323,66.58773875441635,152.72937871387015,0.00666938995274559
0.0006262626262626262,0.00043636363636363637,66.60984715550157,152.04477679407614,0.01715569127645667
0.0006262626262626262,0.0004494949494949495,66.63387793019618,152.14021131481658,0.009565660167746999
0.0006262626262626262,0.0004626262626262626,66.65981774967894,150.96503842082402,0.01620731252852825
0.0006262626262626262,0.0004757575757575758,66.6876528317687,150.1421174446018,0.01320220282535029
0.0006262626262626262,0.0004888888888888889,66.7173689511716,150.49114018165463,0.02787009544979467
0.0006262626262626262,0.000502020202020202,66.7489514499988,150.5466341074873,0.029723091319632824
0.0006262626262626262,0.0005151515151515151,66.78238524853519,149.7992234044151,0.03277422445710888
0.0006262626262626262,0.0005282828282828283,66.817654856248,149.55102884395123,0.020957823932099072
0.0006262626262626262,0.0005414141414141414,66.85474438301677,149.1028745572331,0.022830052059224705
0.0006262626262626262,0.0005545454545454545,66.89363755057039,148.87576197920814,0.04002617011058631
0.0006262626262626262,0.0005676767676767677,66.93431770411611,148.4585467473011,0.03244336799186233
0.0006262626262626262,0.0005808080808080808,66.97676782414322,148.80511159885233,0.016310565100963466
0.0006262626262626262,0.0005939393939393939,67.02097053838816,99.64131029458294,0.01103368575800969
0.0006262626262626262,0.000607070707070707,67.0669081339423,148.75134889164693,0.024503309595633325
0.0006262626262626262,0.0006202020202020202,67.11456256949033,148.29814429025882,0.03457553210930297
0.0006515151515151515,0.0002,61.493139177873736,91.76437200643068,-0.012631108617034623
0.0006515151515151515,0.00021313131313131315,61.47824213415033,91.75278287815351,-0.006865719581220086
0.0006515151515151515,0.00022626262626262628,61.46533954766621,91.7684059838898,-0.015230759489424012
0.0006515151515151515,0.0002393939393939394,61.45442723653284,91.7666881549448,-0.005067149700512616
0.0006515151515151515,0.0002525252525252525,61.44550046751862,91.78477650065146,-0.009304695203372916
0.0006515151515151515,0.00026565656565656566,61.43855395959685,91.77201932102645,-0.015417034407030444
0.0006515151515151515,0.0002787878787878788,61.433581887946744,144.9021385738153,0.005717771131100758
0.0006515151515151515,0.00029191919191919193,61.4305778884012,91.75239670643872,-0.003511080099928436
0.0006515151515151515,0.00030505050505050507,61.429535062332306,91.74615002186266,-0.0015909009940177634
0.0006515151515151515,0.0003181818181818182,61.43044598196512,143.56170341729577,-3.844146431952582e-05
0.0006515151515151515,0.00033131313131313134,61.43330269611208,143.06909178496042,-0.0011129200051854466
0.0006515151515151515,0.0003444444444444444,61.43809673631687,91.78054271257824,0.007776235314969077
0.0006515151515151515,0.0003575757575757576,61.44481912339628,142.64855645861994,-0.009560186292472834
0.0006515151515151515,0.0003707070707070707,61.45346037437193,141.86435032390483,0.00453311762915341
0.0006515151515151515,0.00038383838383838383,61.46401050977745,141.78825436264904,1.3693088154390786e-05
0.0006515151515151515,0.00039696969696969696,61.47645906133118,141.6625740352087,0.00869951965367171
0.0006515151515151515,0.0004101010101010101,61.49079507996107,141.19490538747053,-0.05219723039348289
0.0006515151515151515,0.00042323232323232323,61.507007144169144,140.52708879729138,0.0011238668357943379
0.0006515151515151515,0.00043636363636363637,61.525083368723756,140.59405076018118,0.010967304519680093
0.0006515151515151515,0.0004494949494949495,61.545011413664184,139.67074830320666,0.02113068445382376
0.0006515151515151515,0.0004626262626262626,61.56677849360589,139.29025990124654,0.011970875965847113
0.0006515151515151515,0.0004757575757575758,61.59037138733097,139.42886538497595,0.016938236343910403
0.0006515151515151515,0.0004888888888888889,61.61577644765095,91.84341705758754,0.016066505328184315
0.0006515151515151515,0.000502020202020202,61.642979611526506,138.52588637737213,0.02461141441307091
0.0006515151515151515,0.0005151515151515151,61.67196641043036,138.1982037838431,0.021577344621170096
0.0006515151515151515,0.0005282828282828283,61.7027219809378,137.84252072062603,0.029352453247312456
0.0006515151515151515,0.0005414141414141414,61.735231075531246,137.87814999978218,0.017418180862534178
0.0006515151515151515,0.0005545454545454545,61.76947807360222,137.55175889789652,0.02849187036198847
0.0006515151515151515,0.0005676767676767677,61.805446992637634,137.37572441752175,0.024233083088670147
0.0006515151515151515,0.0005808080808080808,61.84312149957427,136.95522066209583,0.022162422211481122
0.0006515151515151515,0.0005939393939393939,61.882484922305515,137.49804876082578,0.03458726109146152
0.0006515151515151515,0.000607070707070707,61.92352026132849,136.8107060393453,0.034839549910682006
0.0006515151515151515,0.0006202020202020202,61.96621020151228,136.48629388968521,0.04208769473654411
0.0006515151515151515,0.0006333333333333333,62.010537123976306,136.40871936705332,0.041959644401386276
0.0006515151515151515,0.0006464646464646465,62.056483118060726,135.85777895101882,0.038470089886528606
0.0006767676767676768,0.0002,56.82418542509525,84.69301828155078,-0.007018442269751708
0.0006767676767676768,0.00021313131313131315,56.80673873010581,84.67960418227723,-0.01941303277597096
0.0006767676767676768,0.00022626262626262628,56.791215572774625,84.62206686620468,-0.009621645461506805
0.0006767676767676768,0.0002393939393939394,56.77761195496353,84.63777169422059,-0.010849068580353826
0.0006767676767676768,0.0002525252525252525,56.76592334744566,84.67014282185235,-0.005618341758638615
0.0006767676767676768,0.00026565656565656566,56.75614469334289,84.68020731238462,-0.0030391503729851567
0.0006767676767676768,0.0002787878787878788,56.748270411998,84.60392154129268,-0.007606508258504197
0.0006767676767676768,0.00029191919191919193,56.74229440327642,84.60946882431422,0.0014388881261493257
0.0006767676767676768,0.00030505050505050507,56.73821005228865,84.64623747022353,-0.003483409581769627
0.0006767676767676768,0.0003181818181818182,56.736010234525715,84.61146819144216,-0.005140653795205765
0.0006767676767676768,0.00033131313131313134,56.73568732139681,84.67237213015835,-0.004207463207594011
0.0006767676767676768,0.0003444444444444444,56.73723318616272,131.6427732491539,-0.01036434616554574
0.0006767676767676768,0.0003575757575757576,56.74063921025081,131.31948978517624,0.0034251482062677362
0.0006767676767676768,0.0003707070707070707,56.74589628994416,130.5910508076027,0.002836064640211926
0.0006767676767676768,0.00038383838383838383,56.75299484343306,131.18934092045149,0.009076519728165014
0.0006767676767676768,0.00039696969696969696,56.76192481821596,130.5619729338402,-0.02101273666106463
0.0006767676767676768,0.0004101010101010101,56.772675698840416,130.03129417839114,0.029968279473426798
0.0006767676767676768,0.00042323232323232323,56.785236514969654,129.96636724758542,0.013561456613886856
0.0006767676767676768,0.00043636363636363637,56.799595849763826,129.6307884762493,0.018840545485518074
0.0006767676767676768,0.0004494949494949495,56.81574184856185,128.85466488398427,0.025739877100389268
0.0006767676767676768,0.0004626262626262626,56.83366222785157,128.82422693366124,0.023587240931062136
0.0006767676767676768,0.0004757575757575758,56.853344284514705,128.4459357099977,0.017289058823040774
0.0006767676767676768,0.0004888888888888889,56.87477490533196,128.1775110621068,0.02973342973092855
0.0006767676767676768,0.000502020202020202,56.89794057673644,127.74067533244626,0.023836683913000825
0.0006767676767676768,0.0005151515151515151,56.92282739479967,127.55217586985121,0.016429925965410153
0.0006767676767676768,0.0005282828282828283,56.94942107543602,127.3007142752845,0.024293734754039946
0.0006767676767676768,0.0005414141414141414,56.97770696481367,127.57683942632589,0.022550293721696108
0.0006767676767676768,0.0005545454545454545,57.00767004995389,126.95608812225588,0.012323003861779888
0.0006767676767676768,0.0005676767676767677,57.039294969507914,127.01680770990068,0.028115133352822126
0.0006767676767676768,0.0005808080808080808,57.07256602469488,127.13548131402021,0.04356894604483387
0.0006767676767676768,0.0005939393939393939,57.107467190386544,126.77822318717067,0.04472038057383032
0.0006767676767676768,0.000607070707070707,57.14398212632528,84.7764060739046,0.03470241666525105
0.0006767676767676768,0.0006202020202020202,57.18209418846,126.19215511232255,0.037277091311707825
0.0006767676767676768,0.0006333333333333333,57.22178644038585,125.81006183842969,0.04358092971495935
0.0006767676767676768,0.0006464646464646465,57.26304166487386,125.27674297534634,0.030363880442694894
0.0006767676767676768,0.0006595959595959596,57.30584237547583,125.13848598375306,0.015285332786260696
0.0006767676767676768,0.0006727272727272728,57.35017082819096,125.43601476322537,0.047146522426459725
0.000702020202020202,0.0002,52.47154314291663,77.8205438652202,-0.010456824345107672
0.000702020202020202,0.00021313131313131315,52.45174244254942,77.97063275112255,-0.012101315777906787
0.000702020202020202,0.00022626262626262628,52.43379960407305,77.93384993697681,-0.009155420820533819
0.000702020202020202,0.0002393939393939394,52.41771079881213,78.00806260181761,-0.0039565180495309965
0.000702020202020202,0.0002525252525252525,52.403471685805144,122.44436427407015,-0.005483679878226693
0.000702020202020202,0.00026565656565656566,52.39107741513873,77.96811501516584,0.0024639721464078178
0.000702020202020202,0.0002787878787878788,52.38052263169951,77.98155633649328,-0.009385284349656655
0.000702020202020202,0.00029191919191919193,52.37180147934246,77.98674383074147,-0.0017809003970884847
0.000702020202020202,0.00030505050505050507,52.364907605460964,122.40397975714427,-0.0012702805407622541
0.000702020202020202,0.0003181818181818182,52.3598341659569,122.73236890156518,-0.015957688333494372
0.000702020202020202,0.00033131313131313134,52.3565738305974,122.25472410364246,0.0008820293568870612
0.000702020202020202,0.0003444444444444444,52.355118788751184,121.85495018705674,0.004710909064862838
0.000702020202020202,0.0003575757575757576,52.35546075549416,120.99614945834642,0.003965370966386358
0.000702020202020202,0.0003707070707070707,52.357590978073944,121.27097513858655,-0.00031178824886953264
0.000702020202020202,0.00038383838383838383,52.36150024272368,120.83994841736974,0.0036773449796388283
0.000702020202020202,0.00039696969696969696,52.367178881811164,120.15359947803866,0.009046155898533168
0.000702020202020202,0.0004101010101010101,52.374616781316405,120.0457006038145,0.007547739180142551
0.000702020202020202,0.00042323232323232323,52.38380338862203,118.9240096112425,0.01362553266546885
0.000702020202020202,0.00043636363636363637,52.394727720605594,119.76095006469463,0.013897544935200283
0.000702020202020202,0.0004494949494949495,52.407378372022485,118.55352821701844,0.01492884208648859
0.000702020202020202,0.0004626262626262626,52.42174352416493,119.34324211216891,0.021721714700798794
0.000702020202020202,0.0004757575757575758,52.43781095378623,118.6710187202573,0.04483380066308806
0.000702020202020202,0.0004888888888888889,52.45556804227487,118.18692097641383,0.015694926749619885
0.000702020202020202,0.000502020202020202,52.475001785067064,118.1206397743068,0.02776789347412879
0.000702020202020202,0.0005151515151515151,52.49609880128314,117.86830546732787,0.031073725157704922
0.000702020202020202,0.0005282828282828283,52.51884534357488,78.07978377112089,0.028906203931597815
0.000702020202020202,0.0005414141414141414,52.54322730816964,117.63634828585994,0.023957886007273922
0.000702020202020202,0.0005545454545454545,52.56923024509695,117.5225286418138,0.030903053029587086
0.000702020202020202,0.0005676767676767677,52.596839368585535,117.58352566659025,0.01329013946538425
0.000702020202020202,0.0005808080808080808,52.6260395676141,117.21226852681268,0.0337238350183181
0.000702020202020202,0.0005939393939393939,52.65681541660479,116.61360830102467,0.03459247767484913
0.000702020202020202,0.000607070707070707,52.689151186242924,116.57592074552082,0.014255732344975723
0.000702020202020202,0.0006202020202020202,52.723030854411476,116.29970079956193,0.03795924578488842
0.000702020202020202,0.0006333333333333333,52.75843811722394,116.20329998080217,0.04887128107248084
0.000702020202020202,0.0006464646464646465,52.79535640014467,115.621253053467,0.041782156476725986
0.000702020202020202,0.0006595959595959596,52.83376886918022,115.7370196038795,0.03709942608998577
0.000702020202020202,0.0006727272727272728,52.873658442130136,115.30646369750797,0.04382289736374528
0.000702020202020202,0.0006858585858585858,52.9150077998837,114.69249816812024,0.05414318164032388
0.000702020202020202,0.0006989898989898989,52.9577993977479,114.67597128518175,0.04988045624017391
0.0007272727272727272,0.0002,48.40237011873561,71.78748978043753,-0.012642478405776033
0.0007272727272727272,0.00021313131313131315,48.38039131285253,71.72583799654988,-0.012682563901351583
0.0007272727272727272,0.00022626262626262628,48.360209388007455,71.72861963057879,-0.007082490650962728
0.0007272727272727272,0.0002393939393939394,48.34182067219237,71.7713145917219,-0.011268368772519617
0.0007272727272727272,0.0002525252525252525,48.325220998614704,71.82921162752956,-0.0030630369393549843
0.0007272727272727272,0.00026565656565656566,48.310405708934994,71.86277719266229,0.0013747467725370955
0.0007272727272727272,0.0002787878787878788,48.297369656909936,71.77888729261007,0.0014048937547228343
0.0007272727272727272,0.00029191919191919193,48.28610721243293,71.8463159132133,-0.0006642830550549188
0.0007272727272727272,0.00030505050505050507,48.27661226596598,112.99889032624004,-0.0024686395887500625
0.0007272727272727272,0.0003181818181818182,48.26887823335426,71.90959205608041,-0.002542390873603575
0.0007272727272727272,0.00033131313131313134,48.26289806101464,112.97615754868681,-0.008529958790009801
0.0007272727272727272,0.0003444444444444444,48.25866423149022,112.17293910769656,0.00278354961011552
0.0007272727272727272,0.0003575757575757576,48.256168769359846,112.02307675193275,0.012423913204602066
0.0007272727272727272,0.0003707070707070707,48.25540324749482,111.69476000681469,0.01287430749475439
0.0007272727272727272,0.00038383838383838383,48.25635879365034,111.56806745770223,-0.00034892064955101103
0.0007272727272727272,0.00039696969696969696,48.259026097382105,111.00224275900474,0.011888734162017252
0.0007272727272727272,0.0004101010101010101,48.26339541727796,109.96151173995503,0.0058606631556909535
0.0007272727272727272,0.00042323232323232323,48.269456588490854,110.51819343470181,0.00949733601232584
0.0007272727272727272,0.00043636363636363637,48.277199030563885,110.59332369971105,0.02794974529362671
0.0007272727272727272,0.0004494949494949495,48.28661175553374,109.85830571485731,0.016608031728163216
0.0007272727272727272,0.0004626262626262626,48.297683376301286,109.6473874343386,0.018494848739260057
0.0007272727272727272,0.0004757575757575758,48.31040211525684,109.49233903596287,0.01458967329919452
0.0007272727272727272,0.0004888888888888889,48.32475581314597,109.27767886476562,0.009051102985972606
0.0007272727272727272,0.000502020202020202,48.34073193816577,109.671565710292,0.015743486426294508
0.0007272727272727272,0.0005151515151515151,48.358317595275906,109.1805650967119,0.04727519334616677
0.0007272727272727272,0.0005282828282828283,48.37749953571272,108.58498290822706,0.025988695380917082
0.0007272727272727272,0.0005414141414141414,48.39826416669287,108.39912574276707,0.028605451824178563
0.0007272727272727272,0.0005545454545454545,48.42059756129331,108.76366041766192,0.033904361158653515
0.0007272727272727272,0.0005676767676767677,48.44448546849366,108.46216268073124,-0.020277170380594206
0.0007272727272727272,0.0005808080808080808,48.46991332336825,107.72330106824248,0.02959248628080929
0.0007272727272727272,0.0005939393939393939,48.496866257414176,107.66814530565196,0.036204370449531204
0.0007272727272727272,0.000607070707070707,48.52532910900154,107.47986699394036,-0.003002161394628073
