Parameter,SNR,Value,Error
alpha,inf,1.3784539194322563,-0.08075667447650717
alpha,inf,1.4105109873260295,-0.24101427273947457
alpha,inf,1.442568055219803,-0.07538628586739593
alpha,inf,1.4746251231135765,-0.47755044521280776
alpha,inf,1.5066821910073498,-0.5987959360106466
alpha,inf,1.5387392589011233,-0.615844030610116
alpha,inf,1.5707963267948966,-0.06681906739799265
pvs_axial,inf,0.0005,218.35693648545228
pvs_axial,inf,0.0005510204081632653,183.36496645798837
pvs_axial,inf,0.0006020408163265307,156.25969565530272
pvs_axial,inf,0.0006530612244897959,132.03015493665927
pvs_axial,inf,0.0007040816326530613,112.1875867087836
pvs_axial,inf,0.0007551020408163266,95.39081344996971
pvs_axial,inf,0.0008061224489795918,80.45322046998692
pvs_axial,inf,0.0008571428571428571,67.60417810102001
pvs_axial,inf,0.0009081632653061225,55.93708796408373
pvs_axial,inf,0.0009591836734693879,45.82359957455087
pvs_axial,inf,0.0010102040816326531,37.077196946802786
pvs_axial,inf,0.0010612244897959184,28.808720579386815
pvs_axial,inf,0.0011122448979591837,21.506430578885478
pvs_axial,inf,0.0011632653061224491,14.836966634152793
pvs_axial,inf,0.0012142857142857142,8.833465595203847
pvs_axial,inf,0.0012653061224489797,3.369727161420731
pvs_axial,inf,0.001316326530612245,-1.619548077740679
pvs_axial,inf,0.0013673469387755102,-6.228719179378758
pvs_axial,inf,0.0014183673469387757,-10.43884986868122
pvs_axial,inf,0.0014693877551020407,-14.318954804265962
pvs_axial,inf,0.0015204081632653062,-9.69748098249547
pvs_axial,inf,0.0015714285714285715,-10.779354203434597
pvs_axial,inf,0.0016224489795918368,-11.83137295542812
pvs_axial,inf,0.001673469387755102,-12.725793918438852
pvs_axial,inf,0.0017244897959183673,-13.621247531200838
pvs_axial,inf,0.0017755102040816328,-14.70286902628079
pvs_axial,inf,0.001826530612244898,-15.57098405069901
pvs_axial,inf,0.0018775510204081633,-16.387620914207517
pvs_axial,inf,0.0019285714285714286,-17.271859801140163
pvs_axial,inf,0.001979591836734694,-18.142979961215968
pvs_axial,inf,0.0020306122448979593,-18.99320418363129
pvs_axial,inf,0.002081632653061225,-19.751617045842686
pvs_axial,inf,0.00213265306122449,-20.607068345026974
pvs_axial,inf,0.002183673469387755,-21.283706279550106
pvs_axial,inf,0.0022346938775510204,-21.994619870591112
pvs_axial,inf,0.002285714285714286,-22.68710369488765
pvs_axial,inf,0.002336734693877551,-23.32014295079081
pvs_axial,inf,0.0023877551020408164,-24.060576902191
pvs_axial,inf,0.002438775510204082,-24.650438375670454
pvs_axial,inf,0.002489795918367347,-25.32766970549932
pvs_axial,inf,0.0025408163265306124,-25.97433220139177
pvs_axial,inf,0.0025918367346938775,-26.60100983802699
pvs_axial,inf,0.002642857142857143,-27.21737964835469
pvs_axial,inf,0.0026938775510204085,-27.804769986827218
pvs_axial,inf,0.0027448979591836735,-28.439332430510788
pvs_axial,inf,0.002795918367346939,-29.049646772064
pvs_axial,inf,0.002846938775510204,-29.6225468988146
pvs_axial,inf,0.0028979591836734695,-30.23927842839182
pvs_axial,inf,0.0029489795918367346,-30.823342852229942
pvs_axial,inf,0.003,-31.388972474666843
pvs_radial,inf,0.0002,-51.68275832210662
pvs_radial,inf,0.00025714285714285715,-51.74005408690143
pvs_radial,inf,0.0003142857142857143,-55.186805643372075
pvs_radial,inf,0.00037142857142857143,-51.84163567054066
pvs_radial,inf,0.00042857142857142855,-51.8880367443042
pvs_radial,inf,0.0004857142857142857,-55.41482401118698
pvs_radial,inf,0.0005428571428571429,-24.615865501574604
pvs_radial,inf,0.0006,-24.965940574516523
pvs_radial,inf,0.0006571428571428571,-25.1203057787881
pvs_radial,inf,0.0007142857142857143,-25.289568305471064
pvs_radial,inf,0.0007714285714285715,-25.39652952973734
pvs_radial,inf,0.0008285714285714285,-25.611741961290353
pvs_radial,inf,0.0008857142857142857,-25.850350577492804
pvs_radial,inf,0.0009428571428571429,-26.05689620386073
pvs_radial,inf,0.001,-26.060836230681033
pvs_radial,inf,0.0010571428571428572,-26.23498527155133
pvs_radial,inf,0.0011142857142857144,-26.357026023110137
pvs_radial,inf,0.0011714285714285715,-26.628998026050315
pvs_radial,inf,0.0012285714285714287,-26.721743007170513
pvs_radial,inf,0.0012857142857142859,-26.857156607456563
pvs_radial,inf,0.001342857142857143,-26.94851688511687
pvs_radial,inf,0.0014,-27.03136306307195
pvs_radial,inf,0.0014571428571428572,-27.091662375167473
pvs_radial,inf,0.0015142857142857143,-27.153051770606947
pvs_radial,inf,0.0015714285714285715,-27.227945266333393
pvs_radial,inf,0.0016285714285714287,-27.2887383364042
pvs_radial,inf,0.0016857142857142858,-27.335660510185523
pvs_radial,inf,0.001742857142857143,-27.361003440807778
pvs_radial,inf,0.0018,-27.380790117454225
pvs_radial,inf,0.0018571428571428571,-27.395370193301833
pvs_radial,inf,0.0019142857142857143,-27.414925413341734
pvs_radial,inf,0.0019714285714285715,-27.462212089331643
pvs_radial,inf,0.0020285714285714286,-27.3700330601588
pvs_radial,inf,0.002085714285714286,-27.334186931503226
pvs_radial,inf,0.002142857142857143,-27.335657256648123
pvs_radial,inf,0.0022,-27.287776959560773
pvs_radial,inf,0.0022571428571428573,-27.237929020456953
pvs_radial,inf,0.0023142857142857145,-27.194314660552887
pvs_radial,inf,0.0023714285714285716,-27.117300995055288
pvs_radial,inf,0.002428571428571429,-27.03002638797115
pvs_radial,inf,0.002485714285714286,-26.957994326290752
pvs_radial,inf,0.0025428571428571427,-26.911621007998775
pvs_radial,inf,0.0026,-26.864175327876318
pvs_radial,inf,0.002657142857142857,-26.75000021605053
pvs_radial,inf,0.0027142857142857142,-26.67444756252191
pvs_radial,inf,0.0027714285714285714,-26.544685056419965
pvs_radial,inf,0.0028285714285714286,-26.433738482060765
